cell_id:ID(GridCell),city_id,population:float,type,type_source,green_cover_pct:float,elevation_m:float,dist_to_boundary_m:float,centroid_lat:float,centroid_lon:float
ghsl_8099_cell_01858,ghsl_8099,2261.7176398972515,Green,land_use,81.6,39.7,5658.7,40.69109999211175,-73.89363635251578
ghsl_8099_cell_01859,ghsl_8099,1688.459532163266,Green,land_use,53.5,53.1,5498.4,40.69109999211176,-73.88178587759758
ghsl_8099_cell_01860,ghsl_8099,11706.719884802587,Civic,land_use,7.7,21.3,5428.6,40.69109999211176,-73.86993540267936
ghsl_8099_cell_01861,ghsl_8099,18538.272165298462,Civic,land_use,0.6,18.3,4562.0,40.69109999211176,-73.85808492776115
ghsl_8099_cell_01862,ghsl_8099,13555.475927829742,Utility,land_use,0.1,14.8,3763.0,40.69109999211176,-73.84623445284295
ghsl_8099_cell_01863,ghsl_8099,17111.364715576172,Civic,land_use,0.5,16.7,3084.8,40.69109999211176,-73.83438397792474
ghsl_8099_cell_01864,ghsl_8099,15377.921188354492,Civic,land_use,2.9,15.5,2622.9,40.69109999211176,-73.82253350300651
ghsl_8099_cell_01865,ghsl_8099,12737.16647362709,Civic,land_use,2.1,14.8,2493.1,40.69109999211176,-73.81068302808829
ghsl_8099_cell_01866,ghsl_8099,12157.48442518711,Civic,land_use,3.3,12.4,2493.1,40.69109999211176,-73.79883255317007
ghsl_8099_cell_01867,ghsl_8099,10032.461174964905,Civic,land_use,1.5,10.0,2500.1,40.69109999211176,-73.7869820782519
ghsl_8099_cell_01868,ghsl_8099,4910.670375984162,Civic,land_use,31.4,12.5,2762.2,40.69109999211175,-73.77513160333366
ghsl_8099_cell_01869,ghsl_8099,6479.140727043152,Residential,land_use,0.0,11.2,3319.1,40.69109999211176,-73.76328112841547
ghsl_8099_cell_01870,ghsl_8099,7267.144554313589,Commercial,land_use,3.5,17.1,3867.4,40.69109999211176,-73.75143065349724
ghsl_8099_cell_01871,ghsl_8099,6470.782880656421,Residential,land_use,3.3,15.9,4393.0,40.69109999211176,-73.73958017857903
ghsl_8099_cell_01872,ghsl_8099,4599.322829276323,Commercial,land_use,10.2,18.7,4972.7,40.69109999211176,-73.72772970366083
ghsl_8099_cell_01873,ghsl_8099,3265.791936773807,Commercial,land_use,17.6,18.4,5479.6,40.69109999211175,-73.71587922874261
ghsl_8099_cell_01874,ghsl_8099,4380.383845348842,Commercial,land_use,0.4,19.3,6110.0,40.69109999211176,-73.7040287538244
ghsl_8099_cell_01875,ghsl_8099,4286.97698149737,Residential,heuristic,1.7,18.3,6829.8,40.69109999211176,-73.69217827890617
ghsl_8099_cell_01876,ghsl_8099,3863.0512177944183,Residential,land_use,4.0,14.1,7478.2,40.69109999211176,-73.68032780398796
ghsl_8099_cell_01877,ghsl_8099,3364.1882848739624,Residential,land_use,0.7,16.7,7478.1,40.69109999211176,-73.66847732906974
ghsl_8099_cell_01878,ghsl_8099,2612.361114025116,Civic,land_use,8.9,20.4,7478.1,40.69109999211176,-73.65662685415154
ghsl_8099_cell_01879,ghsl_8099,2134.6355036431924,Residential,land_use,0.1,21.9,7478.3,40.69109999211176,-73.64477637923332
ghsl_8099_cell_01880,ghsl_8099,1151.3169014407322,Civic,land_use,11.8,14.3,7500.3,40.69109999211176,-73.63292590431513
ghsl_8099_cell_01881,ghsl_8099,4379.008553959429,Commercial,land_use,3.5,16.3,7023.5,40.69109999211176,-73.62107542939691
ghsl_8099_cell_01882,ghsl_8099,2618.6240418553352,Residential,land_use,59.7,18.0,6445.2,40.69109999211175,-73.60922495447869
ghsl_8099_cell_01883,ghsl_8099,4598.643495559692,Residential,land_use,6.3,14.5,5980.0,40.69109999211176,-73.59737447956049
ghsl_8099_cell_01884,ghsl_8099,3735.815885678865,Residential,land_use,2.6,20.5,5655.7,40.69109999211176,-73.58552400464225
ghsl_8099_cell_01885,ghsl_8099,1288.9726167842746,Civic,land_use,20.6,12.7,5497.5,40.69109999211176,-73.57367352972405
ghsl_8099_cell_01886,ghsl_8099,2841.289391964674,Residential,land_use,9.9,15.4,5484.4,40.69109999211176,-73.56182305480583
ghsl_8099_cell_01887,ghsl_8099,2764.286291703582,Civic,land_use,6.6,14.7,5519.7,40.69109999211176,-73.54997257988761
ghsl_8099_cell_01888,ghsl_8099,2554.4038268327713,Commercial,land_use,2.8,16.0,5720.2,40.69109999211175,-73.5381221049694
ghsl_8099_cell_01889,ghsl_8099,3111.8716351613402,Residential,land_use,0.8,16.8,5978.9,40.69109999211176,-73.52627163005121
ghsl_8099_cell_01890,ghsl_8099,1988.6287590321153,Residential,land_use,21.3,9.6,5655.1,40.69109999211176,-73.51442115513298
ghsl_8099_cell_01891,ghsl_8099,2710.2516497969627,Residential,land_use,1.5,13.5,5497.4,40.69109999211175,-73.50257068021477
ghsl_8099_cell_01892,ghsl_8099,3102.9810717105865,Residential,heuristic,5.3,15.1,5484.3,40.69109999211176,-73.49072020529655
ghsl_8099_cell_01893,ghsl_8099,2386.6627752557397,Commercial,land_use,1.7,15.9,5319.8,40.69109999211176,-73.47886973037834
ghsl_8099_cell_01894,ghsl_8099,3182.3184880912304,Commercial,land_use,2.2,11.4,4855.8,40.69109999211176,-73.46701925546012
ghsl_8099_cell_01895,ghsl_8099,1873.2889986671507,Residential,land_use,0.2,5.8,4567.8,40.69109999211175,-73.45516878054191
ghsl_8099_cell_01896,ghsl_8099,3754.4249601364136,Residential,land_use,1.1,11.0,4487.3,40.69109999211176,-73.44331830562369
ghsl_8099_cell_01897,ghsl_8099,2922.117717947811,Residential,land_use,3.3,10.2,4486.9,40.69109999211176,-73.43146783070547
ghsl_8099_cell_01898,ghsl_8099,2470.2225146070123,Residential,land_use,13.9,12.3,4486.7,40.69109999211176,-73.4196173557873
ghsl_8099_cell_01899,ghsl_8099,2869.3374942466617,Residential,land_use,0.5,10.8,4486.6,40.69109999211176,-73.40776688086908
ghsl_8099_cell_01900,ghsl_8099,2447.1185452342033,Industrial,land_use,1.8,10.9,4197.6,40.69109999211176,-73.39591640595086
ghsl_8099_cell_01901,ghsl_8099,3674.5153255462646,Residential,land_use,0.0,8.8,3735.1,40.69109999211176,-73.38406593103265
ghsl_8099_cell_01902,ghsl_8099,2535.1857644319534,Industrial,land_use,5.7,5.1,3080.0,40.69109999211176,-73.37221545611442
ghsl_8099_cell_01903,ghsl_8099,2911.8772124424577,Residential,heuristic,0.0,5.3,2620.4,40.69109999211175,-73.36036498119621
ghsl_8099_cell_01904,ghsl_8099,1923.8353431001306,Residential,land_use,0.0,6.6,2493.1,40.69109999211176,-73.348514506278
ghsl_8099_cell_01905,ghsl_8099,2133.5960474312305,Residential,land_use,0.6,2.6,1833.2,40.69109999211176,-73.33666403135979
ghsl_8099_cell_01906,ghsl_8099,1472.6000707149506,Residential,land_use,0.0,0.8,910.9,40.69109999211176,-73.32481355644158
ghsl_8099_cell_01907,ghsl_8099,1315.6308950185776,Commercial,land_use,0.0,3.2,498.7,40.69109999211175,-73.31296308152336
ghsl_8099_cell_01908,ghsl_8099,1419.0521079301834,Residential,land_use,0.0,0.0,553.2,40.69109999211175,-73.30111260660516
ghsl_8099_cell_01909,ghsl_8099,1452.1996892467141,Residential,land_use,15.0,1.5,1330.8,40.69109999211176,-73.28926213168694
ghsl_8099_cell_01910,ghsl_8099,743.1862614154816,Residential,land_use,0.2,1.4,443.6,40.69109999211176,-73.27741165676872
ghsl_8099_cell_01911,ghsl_8099,1208.623829958029,Residential,land_use,0.9,30.3,442.3,40.68211936427869,-74.32583374349167
ghsl_8099_cell_01912,ghsl_8099,156.43458046019077,Industrial,land_use,0.0,26.3,1334.3,40.68211936427869,-74.31398426820374
ghsl_8099_cell_01913,ghsl_8099,1398.9778518304229,Industrial,land_use,3.7,24.1,2294.2,40.68211936427869,-74.30213479291582
ghsl_8099_cell_01914,ghsl_8099,1248.3775071203709,Industrial,land_use,6.9,37.9,3279.3,40.6821193642787,-74.2902853176279
ghsl_8099_cell_01915,ghsl_8099,219.73907899856567,Green,land_use,100.0,21.4,4272.1,40.68211936427869,-74.27843584233999
ghsl_8099_cell_01916,ghsl_8099,3648.367667555809,Residential,heuristic,0.0,31.4,4867.4,40.68211936427869,-74.26658636705206
ghsl_8099_cell_01917,ghsl_8099,2834.961306191981,Utility,land_use,5.6,35.5,5335.5,40.68211936427869,-74.25473689176413
ghsl_8099_cell_01918,ghsl_8099,2272.606716990471,Civic,land_use,9.0,20.6,5937.1,40.68211936427869,-74.24288741647622
ghsl_8099_cell_01919,ghsl_8099,666.6093497006223,Green,land_use,46.4,20.2,6635.9,40.68211936427869,-74.23103794118829
ghsl_8099_cell_01920,ghsl_8099,5194.307023018599,Residential,land_use,0.0,17.7,7404.6,40.68211936427869,-74.21918846590037
ghsl_8099_cell_01921,ghsl_8099,6393.6943436563015,Residential,land_use,6.5,12.0,8223.6,40.68211936427869,-74.20733899061244
ghsl_8099_cell_01922,ghsl_8099,3999.627851482015,Residential,heuristic,10.2,4.7,9079.2,40.68211936427869,-74.19548951532451
ghsl_8099_cell_01923,ghsl_8099,0.0,Unbuilt,heuristic,2.1,3.3,8220.0,40.68211936427869,-74.18364004003661
ghsl_8099_cell_01924,ghsl_8099,0.0,Green,land_use,40.2,1.5,7271.6,40.6821193642787,-74.17179056474868
ghsl_8099_cell_01925,ghsl_8099,0.6590998640749604,Industrial,land_use,0.0,8.1,6339.7,40.682119364278684,-74.15994108946074
ghsl_8099_cell_01926,ghsl_8099,0.3957022544927895,Residential,heuristic,0.0,0.0,5432.9,40.68211936427869,-74.14809161417283
ghsl_8099_cell_01927,ghsl_8099,0.0,Unbuilt,heuristic,0.0,0.0,4565.9,40.68211936427869,-74.13624213888491
ghsl_8099_cell_01928,ghsl_8099,59.353816986083984,Residential,heuristic,0.3,0.0,3766.4,40.6821193642787,-74.12439266359699
ghsl_8099_cell_01929,ghsl_8099,4405.768538236618,Green,land_use,54.4,24.4,3087.5,40.68211936427869,-74.11254318830908
ghsl_8099_cell_01930,ghsl_8099,6073.11501121521,Industrial,land_use,0.8,10.1,2624.2,40.6821193642787,-74.10069371302116
ghsl_8099_cell_01931,ghsl_8099,0.0,Industrial,land_use,0.0,4.3,1835.7,40.68211936427869,-74.08884423773323
ghsl_8099_cell_01932,ghsl_8099,295.7635748786852,Commercial,land_use,0.0,3.6,913.1,40.6821193642787,-74.07699476244531
ghsl_8099_cell_01933,ghsl_8099,72.2184796333313,Utility,land_use,0.0,0.0,442.6,40.68211936427869,-74.06514528715739
ghsl_8099_cell_01934,ghsl_8099,1046.9959145635366,Civic,land_use,19.5,0.0,442.7,40.6821193642787,-74.0177473860057
ghsl_8099_cell_01935,ghsl_8099,6574.817975759506,Industrial,land_use,2.6,4.1,498.6,40.68211936427869,-74.00589791071778
ghsl_8099_cell_01936,ghsl_8099,18149.904652118683,Civic,land_use,2.0,16.2,912.9,40.6821193642787,-73.99404843542983
ghsl_8099_cell_01937,ghsl_8099,19187.8361774683,Residential,land_use,2.8,15.7,1835.4,40.68211936427869,-73.98219896014191
ghsl_8099_cell_01938,ghsl_8099,15005.50595009327,Commercial,land_use,5.4,17.2,2812.6,40.6821193642787,-73.97034948485401
ghsl_8099_cell_01939,ghsl_8099,16222.428288459778,Civic,land_use,2.0,22.6,3802.6,40.682119364278684,-73.95850000956608
ghsl_8099_cell_01940,ghsl_8099,20729.736497581005,Commercial,land_use,3.9,15.8,4797.4,40.68211936427869,-73.94665053427816
ghsl_8099_cell_01941,ghsl_8099,18305.26568222046,Civic,land_use,5.2,19.9,5794.6,40.68211936427869,-73.93480105899023
ghsl_8099_cell_01942,ghsl_8099,20376.019733428955,Residential,land_use,2.6,20.4,5927.2,40.6821193642787,-73.92295158370231
ghsl_8099_cell_01943,ghsl_8099,20111.981076955795,Civic,land_use,7.0,28.2,5326.8,40.68211936427869,-73.91110210841438
ghsl_8099_cell_01944,ghsl_8099,5758.874659665395,Green,land_use,92.4,58.4,4860.6,40.6821193642787,-73.89925263312648
ghsl_8099_cell_01945,ghsl_8099,13777.275879094668,Civic,land_use,3.3,20.9,4570.0,40.68211936427869,-73.88740315783855
ghsl_8099_cell_01946,ghsl_8099,18714.19589468045,Residential,heuristic,2.9,16.3,4487.1,40.68211936427869,-73.87555368255063
ghsl_8099_cell_01947,ghsl_8099,21384.892342567444,Civic,land_use,9.4,9.4,4486.8,40.68211936427869,-73.86370420726271
ghsl_8099_cell_01948,ghsl_8099,13252.324247807264,Civic,land_use,1.4,11.1,3617.7,40.6821193642787,-73.8518547319748
ghsl_8099_cell_01949,ghsl_8099,12549.837976455688,Civic,land_use,2.1,16.2,2737.0,40.68211936427869,-73.84000525668687
ghsl_8099_cell_01950,ghsl_8099,16799.739095687866,Civic,land_use,0.1,13.1,1975.4,40.68211936427869,-73.82815578139893
ghsl_8099_cell_01951,ghsl_8099,15193.510070800781,Civic,land_use,0.0,14.1,1523.4,40.68211936427869,-73.81630630611102
ghsl_8099_cell_01952,ghsl_8099,8278.66621541977,Civic,land_use,8.1,13.3,1495.8,40.6821193642787,-73.8044568308231
ghsl_8099_cell_01953,ghsl_8099,10731.448658108711,Civic,land_use,1.1,8.6,1495.8,40.68211936427869,-73.79260735553518
ghsl_8099_cell_01954,ghsl_8099,10079.980474948883,Commercial,land_use,5.5,7.3,1657.3,40.68211936427869,-73.78075788024725
ghsl_8099_cell_01955,ghsl_8099,7375.83475084044,Residential,heuristic,1.3,8.5,2276.0,40.68211936427869,-73.76890840495933
ghsl_8099_cell_01956,ghsl_8099,5356.282035827637,Commercial,land_use,1.0,13.1,2762.4,40.682119364278684,-73.7570589296714
ghsl_8099_cell_01957,ghsl_8099,6119.393315420486,Residential,land_use,46.4,13.7,3319.5,40.6821193642787,-73.74520945438348
ghsl_8099_cell_01958,ghsl_8099,4132.925118343672,Civic,land_use,4.4,13.4,3867.7,40.6821193642787,-73.73335997909557
ghsl_8099_cell_01959,ghsl_8099,4877.956591129303,Industrial,land_use,4.1,15.7,4393.5,40.68211936427869,-73.72151050380765
ghsl_8099_cell_01960,ghsl_8099,4063.6781091094017,Residential,land_use,7.4,15.4,5065.1,40.68211936427869,-73.70966102851972
ghsl_8099_cell_01961,ghsl_8099,2474.8399749645614,Residential,land_use,9.9,14.0,5832.3,40.6821193642787,-73.6978115532318
ghsl_8099_cell_01962,ghsl_8099,2886.566791835474,Civic,land_use,8.2,13.5,6481.1,40.68211936427869,-73.68596207794388
ghsl_8099_cell_01963,ghsl_8099,2934.371433019638,Residential,land_use,2.8,16.5,6480.9,40.6821193642787,-73.67411260265594
ghsl_8099_cell_01964,ghsl_8099,2535.129888176918,Civic,land_use,6.0,9.1,6480.8,40.682119364278684,-73.662263127368
ghsl_8099_cell_01965,ghsl_8099,2556.4222315847874,Residential,land_use,1.1,15.2,6480.9,40.68211936427869,-73.6504136520801
ghsl_8099_cell_01966,ghsl_8099,1055.0309495567344,Residential,land_use,9.8,12.9,6481.8,40.68211936427869,-73.63856417679219
ghsl_8099_cell_01967,ghsl_8099,2011.3355381968431,Residential,land_use,5.7,19.6,6543.9,40.68211936427869,-73.62671470150427
ghsl_8099_cell_01968,ghsl_8099,3543.253286495805,Commercial,land_use,7.1,15.4,5920.7,40.68211936427869,-73.61486522621635
ghsl_8099_cell_01969,ghsl_8099,2288.6814999412745,Industrial,land_use,7.6,11.4,5321.5,40.6821193642787,-73.60301575092842
ghsl_8099_cell_01970,ghsl_8099,4524.959077358246,Commercial,land_use,8.5,12.6,4856.9,40.68211936427869,-73.5911662756405
ghsl_8099_cell_01971,ghsl_8099,3875.9030433893204,Industrial,land_use,4.2,14.1,4568.2,40.6821193642787,-73.57931680035257
ghsl_8099_cell_01972,ghsl_8099,2830.649286078289,Civic,land_use,19.1,11.6,4487.1,40.68211936427869,-73.56746732506465
ghsl_8099_cell_01973,ghsl_8099,3227.650764465332,Residential,heuristic,0.1,13.9,4489.5,40.68211936427869,-73.55561784977672
ghsl_8099_cell_01974,ghsl_8099,3166.969243168831,Civic,land_use,0.2,11.6,4631.6,40.68211936427869,-73.5437683744888
ghsl_8099_cell_01975,ghsl_8099,3772.845621585846,Residential,heuristic,0.3,12.2,4975.6,40.68211936427869,-73.53191889920089
ghsl_8099_cell_01976,ghsl_8099,2628.9645907729864,Civic,land_use,2.3,12.1,4856.0,40.68211936427869,-73.52006942391297
ghsl_8099_cell_01977,ghsl_8099,1999.87334014941,Residential,land_use,9.1,9.2,4567.8,40.68211936427869,-73.50821994862504
ghsl_8099_cell_01978,ghsl_8099,2860.628262281418,Residential,heuristic,1.7,24.1,4487.1,40.6821193642787,-73.49637047333712
ghsl_8099_cell_01979,ghsl_8099,2272.1702944636345,Residential,land_use,38.6,12.4,4486.9,40.6821193642787,-73.48452099804919
ghsl_8099_cell_01980,ghsl_8099,2652.251575663686,Residential,land_use,1.4,8.7,4198.3,40.6821193642787,-73.47267152276127
ghsl_8099_cell_01981,ghsl_8099,1448.3810119628906,Civic,land_use,1.8,11.7,3735.4,40.68211936427869,-73.46082204747334
ghsl_8099_cell_01982,ghsl_8099,3164.3745116591454,Residential,heuristic,1.7,12.1,3505.6,40.68211936427869,-73.44897257218543
ghsl_8099_cell_01983,ghsl_8099,1708.7740315198898,Commercial,land_use,1.9,7.9,3489.8,40.68211936427869,-73.43712309689751
ghsl_8099_cell_01984,ghsl_8099,2009.2784813046455,Residential,land_use,12.4,9.4,3489.5,40.6821193642787,-73.42527362160959
ghsl_8099_cell_01985,ghsl_8099,2065.6681392490864,Commercial,land_use,3.8,7.3,3489.3,40.68211936427869,-73.41342414632167
ghsl_8099_cell_01986,ghsl_8099,3447.8394753932953,Residential,land_use,0.2,9.4,3489.3,40.68211936427869,-73.40157467103374
ghsl_8099_cell_01987,ghsl_8099,3296.810004711151,Industrial,land_use,0.1,10.3,3079.9,40.68211936427869,-73.38972519574583
ghsl_8099_cell_01988,ghsl_8099,3042.420443177223,Residential,land_use,0.8,6.6,2620.3,40.68211936427869,-73.37787572045791
ghsl_8099_cell_01989,ghsl_8099,2464.6966265439987,Commercial,land_use,2.4,5.4,1972.2,40.6821193642787,-73.36602624516998
ghsl_8099_cell_01990,ghsl_8099,2568.3453104943037,Utility,land_use,2.3,3.2,1522.5,40.68211936427869,-73.35417676988205
ghsl_8099_cell_01991,ghsl_8099,1239.013483046554,Green,land_use,69.7,1.0,1495.7,40.6821193642787,-73.34232729459414
ghsl_8099_cell_01992,ghsl_8099,1291.209100484848,Residential,land_use,2.8,0.2,910.9,40.68211936427869,-73.33047781930621
ghsl_8099_cell_01993,ghsl_8099,1275.3950858004391,Residential,heuristic,3.1,-0.2,443.6,40.68211936427869,-73.3186283440183
ghsl_8099_cell_01994,ghsl_8099,107.39276572689414,Residential,heuristic,0.0,0.0,443.6,40.68211936427869,-73.29492939344243
ghsl_8099_cell_01995,ghsl_8099,144.22621793299913,Residential,heuristic,1.6,0.0,498.5,40.68211936427869,-73.28307991815451
ghsl_8099_cell_01996,ghsl_8099,18.159952402114868,Residential,heuristic,0.0,0.0,443.7,40.68211936427869,-73.2712304428666
ghsl_8099_cell_01997,ghsl_8099,1282.6452757418156,Residential,land_use,29.7,41.8,442.3,40.673139188960235,-74.33141491316002
ghsl_8099_cell_01998,ghsl_8099,561.1268223747611,Green,land_use,72.8,29.3,913.8,40.67313918896023,-74.3195664370441
ghsl_8099_cell_01999,ghsl_8099,1915.4184355959296,Residential,heuristic,2.3,30.2,1836.5,40.673139188960235,-74.30771796092819
ghsl_8099_cell_02000,ghsl_8099,2233.7876873724163,Residential,heuristic,10.1,27.4,2813.8,40.673139188960235,-74.2958694848123
ghsl_8099_cell_02001,ghsl_8099,2510.1583776474,Industrial,land_use,1.9,27.3,3803.8,40.67313918896022,-74.28402100869637
ghsl_8099_cell_02002,ghsl_8099,2535.2157728672028,Industrial,land_use,6.2,34.3,4798.7,40.673139188960235,-74.27217253258047
ghsl_8099_cell_02003,ghsl_8099,2948.5228574685752,Residential,heuristic,1.6,39.7,5796.0,40.673139188960235,-74.26032405646457
ghsl_8099_cell_02004,ghsl_8099,2908.9479087740183,Residential,land_use,0.0,28.3,6461.3,40.673139188960235,-74.24847558034867
ghsl_8099_cell_02005,ghsl_8099,4388.497860059142,Civic,land_use,0.5,15.6,7042.0,40.673139188960235,-74.23662710423275
ghsl_8099_cell_02006,ghsl_8099,7058.458252578974,Residential,heuristic,10.3,12.3,7709.5,40.673139188960235,-74.22477862811682
ghsl_8099_cell_02007,ghsl_8099,7883.064770817757,Residential,land_use,1.9,9.5,8443.3,40.673139188960235,-74.21293015200092
ghsl_8099_cell_02008,ghsl_8099,6966.790338516235,Commercial,land_use,0.7,8.1,9227.6,40.673139188960235,-74.201081675885
ghsl_8099_cell_02009,ghsl_8099,13.968883062712848,Industrial,land_use,3.4,5.6,8439.9,40.673139188960235,-74.1892331997691
ghsl_8099_cell_02010,ghsl_8099,0.0,Industrial,land_use,8.3,2.0,7456.0,40.673139188960235,-74.17738472365319
ghsl_8099_cell_02011,ghsl_8099,0.0,Industrial,land_use,2.0,12.3,6477.6,40.67313918896022,-74.16553624753728
ghsl_8099_cell_02012,ghsl_8099,0.350473805796355,Residential,heuristic,0.0,4.3,5507.6,40.673139188960235,-74.15368777142137
ghsl_8099_cell_02013,ghsl_8099,1.8087079753167927,Residential,heuristic,0.0,3.4,4551.5,40.673139188960235,-74.14183929530546
ghsl_8099_cell_02014,ghsl_8099,1134.1486018151045,Residential,heuristic,2.5,0.0,3620.3,40.673139188960235,-74.12999081918956
ghsl_8099_cell_02015,ghsl_8099,8215.160164356232,Civic,land_use,0.3,15.7,2739.4,40.673139188960235,-74.11814234307364
ghsl_8099_cell_02016,ghsl_8099,5000.31013160944,Residential,heuristic,1.2,3.9,1977.2,40.673139188960235,-74.10629386695774
ghsl_8099_cell_02017,ghsl_8099,221.69937270879745,Commercial,land_use,3.0,1.7,1523.8,40.673139188960235,-74.09444539084183
ghsl_8099_cell_02018,ghsl_8099,0.0,Industrial,land_use,0.0,4.8,1335.2,40.673139188960235,-74.08259691472591
ghsl_8099_cell_02019,ghsl_8099,0.0,Industrial,land_use,0.0,0.0,442.7,40.673139188960235,-74.07074843861001
ghsl_8099_cell_02020,ghsl_8099,3550.161018706858,Industrial,land_use,26.9,2.7,442.8,40.673139188960235,-74.01150605803045
ghsl_8099_cell_02021,ghsl_8099,8283.567627497017,Residential,land_use,7.6,1.9,1328.3,40.673139188960235,-73.99965758191455
ghsl_8099_cell_02022,ghsl_8099,11511.097178444266,Industrial,land_use,3.1,14.1,1976.7,40.673139188960235,-73.98780910579863
ghsl_8099_cell_02023,ghsl_8099,21497.151042938232,Civic,land_use,1.0,39.2,2738.5,40.67313918896023,-73.97596062968273
ghsl_8099_cell_02024,ghsl_8099,20350.715891122818,Civic,land_use,6.2,56.2,3619.1,40.673139188960235,-73.9641121535668
ghsl_8099_cell_02025,ghsl_8099,25257.02693748474,Residential,land_use,0.3,34.9,4550.1,40.673139188960235,-73.95226367745092
ghsl_8099_cell_02026,ghsl_8099,26526.67088317871,Residential,land_use,3.1,31.5,5506.0,40.67313918896023,-73.94041520133499
ghsl_8099_cell_02027,ghsl_8099,22107.47224700451,Residential,land_use,5.8,30.4,5575.2,40.673139188960235,-73.9285667252191
